qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,ssend,evalue,bitscore,consensus,qcov,Taxon
OTU_18,AJ427624.1.1477,99.932,1476,0,1,18,1492,1,1476,0,2719,isoCon,99.9322493224932,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus;Mobiluncus holmesii
OTU_18,AJ576047.1.1480,99.932,1466,0,1,28,1492,1,1466,0,2700,isoCon,99.9317871759891,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus;Mobiluncus curtisii
OTU_18,AJ576049.1.1484,99.932,1468,0,1,26,1492,1,1468,0,2704,isoCon,99.9318801089918,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus;Mobiluncus curtisii
OTU_18,AJ576086.1.1496,99.864,1473,1,1,21,1492,1,1473,0,2708,isoCon,99.9321113374067,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus;Mobiluncus curtisii
OTU_18,CP001992.546867.548394,99.799,1493,2,1,1,1492,5,1497,0,2739,isoCon,99.9330207635633,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus;Mobiluncus curtisii
OTU_19,AY995254.1.1368,98.384,1361,13,9,23,1376,4,1362,0,2383,isoCon,99.4856722997796,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera
OTU_19,HK694367.4.1552,99.142,1515,8,5,1,1511,11,1524,0,2721,isoCon,99.7359735973597,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;unidentified
OTU_20,EU526290.1.1405,98.861,1405,14,1,32,1434,1,1405,0,2505,isoCon,99.8576512455516,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilus duerdenii
OTU_20,FM872625.1.1479,99.11,1460,11,1,1,1458,3,1462,0,2623,isoCon,99.8630136986301,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_20,GQ029932.1.1347,98.96,1346,11,2,1,1344,3,1347,0,2405,isoCon,99.851411589896,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_20,HM318571.1.1347,99.108,1346,9,2,1,1344,3,1347,0,2416,isoCon,99.851411589896,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_20,JF138673.1.1348,98.738,1347,13,3,1,1344,3,1348,0,2390,isoCon,99.7772828507795,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_20,JF175680.1.1348,99.183,1347,7,3,1,1344,3,1348,0,2423,isoCon,99.7772828507795,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_20,JF192357.1.1349,97.997,1348,22,4,1,1344,3,1349,0,2335,isoCon,99.7032640949555,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_20,JF193810.1.1347,98.813,1348,9,6,1,1344,3,1347,0,2394,isoCon,99.7032640949555,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_20,JF223941.1.1349,98.738,1347,14,2,1,1344,3,1349,0,2390,isoCon,99.7772828507795,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_20,KF101692.1.1349,98.071,1348,21,4,1,1344,3,1349,0,2340,isoCon,99.7032640949555,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_21,AM696714.1.1480,97.273,1467,30,8,11,1471,1,1463,0,2483,isoCon,99.5910020449898,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_21,FLQT01000003.189534.191041,97.42,1473,36,2,1,1471,11,1483,0,2508,isoCon,99.8642226748133,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_21,GU938836.1.1465,99.591,1466,3,3,6,1469,1,1465,0,2671,isoCon,99.8635743519782,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilus coxii
OTU_21,HM021409.1.1446,99.572,1403,2,4,37,1437,26,1426,0,2555,isoCon,99.8574483250178,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_21,HM279057.1.1349,98.077,1352,18,8,11,1357,1,1349,0,2346,isoCon,99.6301775147929,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_21,JF128240.1.1349,97.337,1352,28,8,11,1357,1,1349,0,2290,isoCon,99.6301775147929,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_21,JF196718.1.1348,97.415,1354,22,11,11,1357,1,1348,0,2294,isoCon,99.4830132939439,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_22,AB626634.1.1465,99.584,1443,4,2,1,1441,23,1465,0,2630,isoCon,99.8613998613999,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister;Dialister propionicifaciens
OTU_22,AM697028.1.1524,98.672,1506,14,4,1,1501,3,1507,0,2671,isoCon,99.667994687915,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister
OTU_22,FM874139.1.1521,98.269,1502,25,1,1,1501,3,1504,0,2628,isoCon,99.9334221038615,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister
OTU_22,HM021452.1.1466,97.956,1468,22,8,8,1472,3,1465,0,2538,isoCon,99.7956403269755,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister
OTU_22,HM021531.1.1465,99.042,1462,10,4,10,1470,3,1461,0,2619,isoCon,99.9316005471956,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister
OTU_22,HQ771209.1.1498,98.396,1496,17,7,1,1490,4,1498,0,2623,isoCon,99.5989304812834,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister
OTU_22,HQ772978.1.1474,98.371,1473,22,2,1,1471,2,1474,0,2586,isoCon,99.8642226748133,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister
OTU_22,HQ773062.1.1490,98.322,1490,17,8,10,1491,1,1490,0,2606,isoCon,99.4630872483221,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister
OTU_22,HQ773286.1.1476,98.642,1473,16,4,1,1469,4,1476,0,2606,isoCon,99.7284453496266,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister
OTU_22,HQ814909.1.1491,98.558,1456,18,3,1,1454,11,1465,0,2569,isoCon,99.8626373626374,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister
OTU_23,FLQT01000003.46.1553,97.471,1463,26,10,1,1457,11,1468,0,2486,isoCon,99.5898838004101,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_23,FLQT01000003.189534.191041,98.355,1459,21,2,1,1457,11,1468,0,2558,isoCon,99.8629198080877,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_23,GY147996.1.1417,98.099,1420,20,6,28,1443,1,1417,0,2466,isoCon,99.7183098591549,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;unidentified
OTU_23,HK241575.1.1453,98.968,1453,7,7,11,1457,1,1451,0,2597,isoCon,99.5870612525809,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;unidentified
OTU_23,JF113984.1.1349,97.411,1352,28,6,11,1358,1,1349,0,2296,isoCon,99.7041420118343,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_23,JF239508.1.1349,99.407,1350,5,2,11,1358,1,1349,0,2446,isoCon,99.8518518518518,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_23,LT598577.1.1491,97.883,1464,18,9,1,1457,11,1468,0,2519,isoCon,99.5218579234973,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilus urinimassiliensis
OTU_24,AB969339.1.1567,99.474,1522,7,1,1,1522,10,1530,0,2765,isoCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus
OTU_24,AB976556.1.1532,98.267,1500,18,8,28,1520,17,1515,0,2619,isoCon,99.5333333333333,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Lactobacillus vaginalis
OTU_24,AF243154.1.1523,99.072,1508,10,4,16,1522,1,1505,0,2704,isoCon,99.9336870026525,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Lactobacillus vaginalis
OTU_24,AF243177.1.1541,98.873,1508,13,4,16,1522,1,1505,0,2687,isoCon,99.9336870026525,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Lactobacillus vaginalis
OTU_24,AF371483.1.1483,98.903,1459,15,1,1,1459,10,1467,0,2604,isoCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus
OTU_24,AJ250074.1.1561,98.158,1520,25,3,3,1522,12,1528,0,2649,isoCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Lactobacillus frumenti
OTU_24,AY959177.1.1555,99.08,1522,13,1,1,1522,18,1538,0,2732,isoCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus
OTU_24,DQ318870.1.1555,98.816,1520,17,1,3,1522,20,1538,0,2706,isoCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus
OTU_24,KC561122.1.1512,97.871,1503,23,7,22,1522,7,1502,0,2590,isoCon,99.8669328010645,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Lactobacillus vaginalis
OTU_24,MK045821.1.1473,99.111,1463,7,6,25,1487,8,1464,0,2625,isoCon,100,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Lactobacillus vaginalis
OTU_25,AB547639.1.1489,99.657,1458,1,2,1,1454,6,1463,0,2662,isoCon,99.7256515775034,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_25,AY169425.1.1500,98.562,1460,11,8,1,1454,19,1474,0,2571,isoCon,99.5890410958904,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;Finegoldia magna
OTU_25,GQ043033.1.1362,98.533,1363,14,4,3,1360,1,1362,0,2401,isoCon,99.6331621423331,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_25,GQ130119.1.1468,98.824,1445,4,11,14,1454,1,1436,0,2562,isoCon,99.7231833910035,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_25,HF558387.1.1473,99.588,1457,1,3,3,1454,1,1457,0,2652,isoCon,99.6568291008922,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_25,HM021401.1.1445,99.368,1424,4,3,21,1440,13,1435,0,2575,isoCon,99.7191011235955,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_25,HM021504.1.1440,99.095,1437,3,8,13,1445,3,1433,0,2573,isoCon,99.7216423103688,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_25,HM266694.1.1361,98.752,1362,12,3,3,1360,1,1361,0,2416,isoCon,99.7063142437592,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_25,JF175448.1.1359,98.605,1362,12,5,3,1360,1,1359,0,2403,isoCon,99.7063142437592,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_25,JF176204.1.1361,98.606,1363,12,5,3,1360,1,1361,0,2407,isoCon,99.6331621423331,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_26,AB547639.1.1489,99.798,1483,2,1,4,1485,1,1483,0,2721,isoCon,99.9325691166554,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_26,AY169425.1.1500,98.723,1488,12,7,1,1485,11,1494,0,2636,isoCon,99.7983870967742,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;Finegoldia magna
OTU_26,GQ043033.1.1362,98.679,1363,15,3,11,1371,1,1362,0,2414,isoCon,99.8532648569332,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_26,GQ130119.1.1468,98.976,1465,5,10,22,1485,1,1456,0,2614,isoCon,99.9317406143345,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_26,HF558387.1.1473,99.728,1473,2,2,11,1481,1,1473,0,2697,isoCon,99.8642226748133,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_26,HM021401.1.1445,99.508,1424,5,2,29,1451,13,1435,0,2590,isoCon,99.9297752808989,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_26,HM021504.1.1440,99.235,1437,4,7,21,1456,3,1433,0,2586,isoCon,99.9304105775922,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_26,HM266694.1.1361,98.899,1362,13,2,11,1371,1,1361,0,2431,isoCon,99.9265785609398,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_26,JF175448.1.1359,98.752,1362,13,4,11,1371,1,1359,0,2418,isoCon,99.9265785609398,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_26,JF176204.1.1361,98.753,1363,13,4,11,1371,1,1361,0,2422,isoCon,99.8532648569332,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_27,EU427463.1.1403,99.43,1403,2,3,38,1434,1,1403,0,2542,isoCon,99.5723449750535,Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;Gemella asaccharolytica
OTU_28,AY995237.1.1352,98.728,1336,10,6,26,1357,3,1335,0,2366,isoCon,99.7005988023952,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus
OTU_28,CP014159.241857.243412,99.467,1500,2,3,1,1494,12,1511,0,2721,isoCon,99.6,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus christensenii
OTU_28,CP014159.717389.718944,99.333,1500,4,3,1,1494,12,1511,0,2710,isoCon,99.6,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus christensenii
OTU_28,CP014159.1005726.1007281,99.267,1500,5,3,1,1494,12,1511,0,2704,isoCon,99.6,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus christensenii
OTU_28,GQ099535.1.1371,98.833,1371,11,3,17,1382,1,1371,0,2438,isoCon,99.63530269876,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus
OTU_28,Y17318.1.1501,99.394,1484,3,3,17,1494,1,1484,0,2686,isoCon,99.5956873315364,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus christensenii
OTU_29,AB626633.1.1528,99.934,1506,1,0,1,1506,21,1526,0,2776,isoCon,100,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister;Dialister micraerophilus
OTU_29,AF473837.1.1440,100,1440,0,0,40,1479,1,1440,0,2660,isoCon,100,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister;Dialister micraerophilus
OTU_29,AFBB01000028.152.1706,99.934,1505,1,0,1,1505,21,1525,0,2774,isoCon,100,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister;Dialister micraerophilus
OTU_29,JX871316.1.1412,97.09,1409,40,1,1,1409,3,1410,0,2374,isoCon,100,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;
OTU_30,AB729072.1.1487,97.224,1477,37,2,1,1473,5,1481,0,2497,isoCon,99.7291807718348,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas;Parvimonas micra
OTU_30,AY323523.1.1481,97.194,1461,37,2,17,1473,1,1461,0,2468,isoCon,99.7262149212868,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas;Parvimonas micra
OTU_30,CP009761.556932.558467,97.224,1477,37,2,1,1473,14,1490,0,2497,isoCon,99.7291807718348,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas;Parvimonas micra
OTU_30,CP031971.1225745.1227274,97.156,1477,38,2,1,1473,14,1490,0,2492,isoCon,99.7291807718348,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas;Parvimonas micra
OTU_30,CP031971.1657990.1659519,97.224,1477,37,2,1,1473,14,1490,0,2497,isoCon,99.7291807718348,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas;Parvimonas micra
OTU_30,HE681344.1.1515,97.766,1477,29,2,1,1473,6,1482,0,2542,isoCon,99.7291807718348,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas
OTU_30,LSDF01000011.85.1597,99.729,1476,1,1,1,1473,5,1480,0,2700,isoCon,99.7967479674797,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas
OTU_31,AB109769.669.2189,99.726,1460,2,1,1,1458,25,1484,0,2673,isoCon,99.8630136986301,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;Finegoldia magna
OTU_31,AB109770.615.2139,99.315,1460,8,1,1,1458,25,1484,0,2639,isoCon,99.8630136986301,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;Finegoldia magna
OTU_31,AB109771.667.2190,99.726,1460,2,1,1,1458,25,1484,0,2673,isoCon,99.8630136986301,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;Finegoldia magna
OTU_31,AB109772.582.2105,99.658,1460,3,1,1,1458,25,1484,0,2667,isoCon,99.8630136986301,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;Finegoldia magna
OTU_31,AB640691.1.1483,99.452,1460,6,1,1,1458,18,1477,0,2651,isoCon,99.8630136986301,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;Finegoldia magna
OTU_31,ACHM02000001.263862.265371,99.589,1460,4,1,1,1458,18,1477,0,2662,isoCon,99.8630136986301,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;Finegoldia magna
OTU_31,AP008971.197837.199361,99.658,1460,3,1,1,1458,26,1485,0,2667,isoCon,99.8630136986301,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;Finegoldia magna
OTU_31,FM873619.1.1474,99.107,1456,11,1,5,1458,2,1457,0,2615,isoCon,99.8626373626374,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia
OTU_31,HM021395.1.1422,99.787,1411,0,2,23,1431,10,1419,0,2586,isoCon,99.8582565556343,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia
OTU_31,KT275140.1.1486,99.111,1462,8,4,1,1458,18,1478,0,2623,isoCon,99.7264021887825,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia
OTU_32,AEPX01000015.105.1663,99.671,1522,3,1,1,1520,5,1526,0,2782,isoCon,99.868593955322,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus iners
OTU_32,AY958828.1.1523,97.354,1512,37,2,1,1509,12,1523,0,2567,isoCon,99.8015873015873,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_32,AY958917.1.1521,97.487,1512,34,3,1,1509,11,1521,0,2579,isoCon,99.8015873015873,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_32,AY959201.1.1514,98.081,1511,27,1,1,1509,4,1514,0,2628,isoCon,99.867637326274,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_32,JF091405.1.1397,98.712,1397,11,6,17,1406,1,1397,0,2473,isoCon,99.4989262705798,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_32,Y16329.1.1539,99.67,1514,3,1,9,1520,1,1514,0,2767,isoCon,99.8678996036988,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus iners
OTU_33,AB547639.1.1489,99.522,1463,3,2,10,1468,1,1463,0,2660,isoCon,99.7265892002734,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_33,AY169425.1.1500,98.44,1474,13,8,1,1468,5,1474,0,2586,isoCon,99.5929443690638,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;Finegoldia magna
OTU_33,GQ043033.1.1362,98.459,1363,15,4,17,1374,1,1362,0,2396,isoCon,99.6331621423331,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_33,GQ130119.1.1468,98.754,1445,5,11,28,1468,1,1436,0,2556,isoCon,99.7231833910035,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_33,HF558387.1.1473,99.451,1457,3,3,17,1468,1,1457,0,2641,isoCon,99.6568291008922,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_33,HM021401.1.1445,99.298,1424,5,3,35,1454,13,1435,0,2569,isoCon,99.7191011235955,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_33,HM021504.1.1440,98.956,1437,5,8,27,1459,3,1433,0,2562,isoCon,99.7216423103688,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_33,HM266694.1.1361,98.678,1362,13,3,17,1374,1,1361,0,2410,isoCon,99.7063142437592,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_33,JF175448.1.1359,98.752,1362,10,5,17,1374,1,1359,0,2414,isoCon,99.7063142437592,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_33,JF176204.1.1361,98.533,1363,13,5,17,1374,1,1361,0,2401,isoCon,99.6331621423331,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_34,AB547639.1.1489,99.389,1474,5,2,1,1470,10,1483,0,2669,isoCon,99.7286295793758,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_34,AY169425.1.1500,98.374,1476,14,8,1,1470,23,1494,0,2584,isoCon,99.5934959349593,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;Finegoldia magna
OTU_34,GQ043033.1.1362,98.31,1361,17,4,1,1356,3,1362,0,2381,isoCon,99.6326230712711,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_34,GQ130119.1.1468,98.635,1465,7,11,10,1470,1,1456,0,2582,isoCon,99.7269624573379,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_34,HF558387.1.1473,99.32,1471,5,3,1,1466,3,1473,0,2656,isoCon,99.6600951733515,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_34,HM021401.1.1445,99.157,1424,7,3,17,1436,13,1435,0,2558,isoCon,99.7191011235955,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_34,HM021504.1.1440,98.817,1437,7,8,9,1441,3,1433,0,2551,isoCon,99.7216423103688,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
